original_index,review_text,polarity,rating,kfold_polarity,kfold_rating
21482,"Adorei o canguru, conforme descrição, únicos problema é que se for mais gordinho não serve.. foi por pouco kkk e não tem nenhum manual ou folheto de instrução.. do resto tudo ok, bom material.",1.0,4,3,3
73206,"Recebi o produto corretamente,",1.0,5,3,3
62772,Vcs mostraram o jogo completo e só veio 4 peças minha filha quer o cobre leito como faço pra adquirir só ele,,3,-1,3
49304,"Lojas lannister está de parabéns...
Produto excelente..entrega dentro do prazo..
Arrasou
Super recomendo!",1.0,5,3,3
19656,Comprei o produto para honda biz. No entanto na embalagem havia escrito e marcado para handa broz.,0.0,2,3,3
17715,Produto chegou rápido e de acordo com a descrição. Já testei e funciona.,1.0,5,3,3
81810,Recebi meu livro em perfeitas condições e no prazo. Recomento a loja.,1.0,5,3,3
63935,Muito boa gostei muito..,1.0,5,3,3
21455,"Fiz a compra e chegou com a tampa quebrada, estou triste até o momento porque mandei um e-mail pra realizar a troca mas até agora não me deram retorno e já faz 4 dias que eu recebi o produto!",0.0,1,3,3
59676,Produto chegou rapido,1.0,5,3,3
19948,Entregue bem antes do prazo! Produto chegou em perfeitas condições!,1.0,5,3,3
62487,"O piano é lindo, embora tenha chegado com alguns danos.",1.0,4,3,3
80707,NÃO VEIO A NOTA FISCAL,1.0,4,3,3
35294,"com relação a compra foi excelente, entrega foi rápido, o produto está sendo usado para ver o resultado",1.0,5,3,3
20992,Ótimo! Recomendo,1.0,5,3,3
54076,Produto ok. Loja muito rápida.,1.0,4,3,3
12711,Excelente produto entregue pela porcaria do correio brasileiro! Privatização já!,,3,-1,3
25278,ecelente,1.0,5,3,3
40787,"Não foi colocado meu nome como destinatário e sim ?casa da mãe? os correios não quiseram me entregar. Foram varias tentativas, frustradas. ",0.0,1,3,3
18971,"o produto veio com uma das caixas de som com a saida fora do lugar,promete 16 watts de potencia e nao chega a 10 wattstalves se tivesse comprado em 1camelo nao teria me decepcionado tanto uma porcaria",0.0,1,3,3
36304,"Entregou rápido,produto parece bom, só não sei se é original!!!",1.0,5,3,3
89621,"Produto muito bom,superou minhas expectativas.",1.0,5,3,3
93844,"Produto recebido antes do prazo 
Relogio de boa qualidade chego intacto.",1.0,5,3,3
42885,Após efetuar duas compras de um mesmo produto recebi informações que não procediam.,0.0,2,3,3
14488,"Muito bacana, a cor muito linda ficou ótimo no meu banheiro! Assento macio combinado com uma linda cor!",1.0,5,3,3
72678,O controle está com problemas e fiz a devolução do mesmo e estou sem reposta a duas semanas,0.0,1,3,3
66763,linda. quentinha,1.0,5,3,3
99270,Superou minha expectativa!,1.0,5,3,3
82876,"O produto chegou sem problemas. Mas, eu comprei 4 toner da mesma loja, e eles chegaram um por um... teria sido mais prático se eles tivessem chegado juntos. Foi uma sorte estar em casa todas as vezes",1.0,4,3,3
12394,Entrega antes do prazo previsto...muito bom,1.0,5,3,3
67025,"O produto está sendo oferecido pela lannister, mas quando realizei a compra a mesma foi cancelada por não existir o produto.
",0.0,1,3,3
2938,"Lojista enviou o produto na própria embalagem, virada do avesso - apresentação muito grosseira. Eu ia dar de presente e... não tive como fazê-lo! Tampa levemente amassada.",,3,-1,3
12006,"Já paguei e ainda não recebo o perfume.
Não enviaram nem a nota fiscal. 
Gostaria de saber quando vão ser entregue 
Aguardo
Obrigada ",0.0,1,3,3
1625,Recebi o produto errado. Comprei original e recebi produtos paralelos. Reciclados. Picareta,0.0,1,3,3
76899,otima loja entrega super rapida,1.0,5,3,3
8452,"Comprei duas redes que na descrição dizia que eram de 4,40 metros, apenas uma é desse tamanho e a outro é bem menor e mais fina. a rede maior veio com falhas na costura. mas são boas redes.",1.0,4,3,3
14709,"Muito bom produto é bonito eu recomendo.
É ainda chegou bem antes do prazo.",1.0,5,3,3
77104,Satisfeita com o resultado.,1.0,5,3,3
11951,"Mandaram o relógio, ao chegar observei que estava parado.
Conclusão :
Mandaram produto quebrado.
",0.0,1,3,3
96451,Produto Excelente! E ainda mandaram brinde dentro da caixa.. Amamos.,1.0,5,3,3
43893,Excelente alívio imediato para minha coluna após dois dias de uso,1.0,5,3,3
91769,"Houve um pequeno problema de entrega, mas ACHO QUE O PROBLEMA FOI DO CORREIO QUE ESTÁ EM GREVE PARCIAL",1.0,4,3,3
28149,Produto muito bonito entrega super rápida,1.0,5,3,3
89919,Muito insatisfeita pois eu comprei o produto não recebi e não tenho nenhuma posição de como devo proceder para obter o produto ou receber meu dinheiro de volta. Sinceramente eu gostaria de uma solução,0.0,1,3,3
23942,"Produto como anunciado,boa qualidade,bom acabamento.Foi facil a instalação,até o momento a compra foi boa.",1.0,5,3,3
37800,Obrigado pelo produto eu estou bem satisfeito pelo produto que foi entregue no praso,1.0,5,3,3
35629,Entregaram bem mais rápido que o prazo informado,1.0,5,3,3
72962,Comprei um cartucho com especificações originais CANON e recebi um cartucho recarregado.,0.0,1,3,3
24411,Tudo ocorreu conforme programado.,1.0,5,3,3
63170,O produto chegou bem embalado e antes do prazo. Estou muito satisfeita!,1.0,5,3,3
47028,"Chegou no prazo ,porém acho que n tinha o que eu pedi e veio outro modelo .Mas mesmo assim estou satisfeita ",1.0,5,3,3
36008,Como sempre ótimos!!,1.0,5,3,3
10376,"Produto de altíssima qualidade super recomendo 
... ja a entrega quando é feita pelos Correios tem de a demorar uns dias a mais ..ja com relacao da loja e dos parceiros estão de parabens ",1.0,5,3,3
94128,Excelente produto.,1.0,5,3,3
2221,"Produto mal feito, torto, com as soldas mal feitas.",0.0,1,3,3
27769,Produto muito bom e chegou mto antes do prazo . Recomendo o produto e o vendedor.,1.0,5,3,3
5418,"Muito bom o produto chegou antes do prazo
Amei ",1.0,5,3,3
58319,Cancelei toda minha compra e até o presente momento ninguém entrou em contato. Que atendimento péssimo ao cliente. Cancelei 30 min depois e os canais de atendimento são horríveis. Ninguém resolve,0.0,1,3,3
83827,"ótimo produto e ótima loja para comprar pelo site, honestíssima. ",1.0,5,3,3
15779,"O produto funciona como prometido. O único detalhe é q é idêntico a manta/coberta de microfibra, eu testei com uma manta depois q chegou e funciona igual, então acaba sendo um produto caro. Mas é bom.",1.0,4,3,3
36015,Foi tudo como combinado.,1.0,4,3,3
56931,"Recomendo! A compra é prática, a entrega é realizada no prazo e o produto é exatamente o que foi escolhido.",1.0,5,3,3
83481,tudo tranquilo,1.0,5,3,3
5134,produto entregue pelos correios que não atualizou status de rastreamento e nem entregou produto,0.0,1,3,3
15824,Como estou acostumada a comprar pelo baratheon .. achei a entrega de seu parceiro muito demorada .,0.0,1,3,3
91922,Produto de ótima qualidade e recebi dentro do prazo.,1.0,5,3,3
95616,Adorei muito,1.0,5,3,3
30612,"Pelo código de rastreio PP858150694BR as 2 encomendas deveriam ter sido entregues 25/06/2018 16:02 Sao Paulo / SP Objeto entregue ao destinatário. 
No entanto, só o Infusor de chá design alemão
1 un",0.0,1,3,3
55615,"Gostei de comprar, site bem fácil de comprar e o produto chegou conforme esperava parabéns ",1.0,5,3,3
32183,loja muito boa entrega tudo direitinho,1.0,4,3,3
33149,Eu pedi uma chave canivete nissam march de três botões e enviaram de quatro botões. Mesmo assim já adaptei.,1.0,4,3,3
48881,Gostei,1.0,4,3,3
93071,Boa,1.0,5,3,3
17249,"O produto não chegou e agora esta dizendo no rastreio que estão aguardando estoque, mas quando comprei dizia que tinha em estoque.",0.0,1,3,3
60271,Produto conforme o anúncio. veio bem embalado TD certo,1.0,4,3,3
67973,"Entrega no prazo, produto batia com a descrição. Adorei",1.0,5,3,3
14177,Entrega rápida e produto de ótima qualidade.,1.0,5,3,3
61361,"produto conforme anuncio, aguardar quanto aos resultados",1.0,4,3,3
83042,"Após transtornos com a primeira compra recebi um vale da loja para que outra compra fosse realizada com o valor, porém, no segundo pedido com o valor do vale houve um problema no pagamento ",0.0,1,3,3
96884,Pedido cancelado por falta de atenção da empresa! Receberam e não enviaram a capa liguei varias vezes e sempre tinha que aguardar um retorno que nunca veio depois colocaram no site que não tinha mais!,0.0,1,3,3
50858,Recebi o produto antes do prazo e corretamente.,1.0,5,3,3
97130,"O produto é bom, bonito tem bom acabamento",1.0,5,3,3
67312,"Chegou super rápido de verdade , e recomendo sim a todos que quiserem comprar.",1.0,5,3,3
65340,Muito bom... Empresa séria,,3,-1,3
49207,O produto chegou dentro do prazo e especificações previstos.,1.0,5,3,3
77742,Muito Bom,1.0,5,3,3
20771,"O pedido consta de 2 produtos e até agora recebi apenas 1 produto, e o que me preocupa é que o status aparece como entregue.
Solicito providências

",0.0,1,3,3
28739,"Recebi o produto no prazo. Recomendo o vendedor , pois eles da Americana são compromissados.
Obrigada!",1.0,5,3,3
51594,Foi entregue . Perfeito.,,3,-1,3
86077,"O PRODUTO ESTÁ DENTRO DOS PADRÕES DE QUALIDADE,ATENDENDO MINHA EXPECTATIVA",1.0,5,3,3
83602,"O produto foi entregue em perfeito estado. Houve um pequeno atraso na entrega, mas creio devido ao fim de ano. As coleirinhas são lindas e resistentes. Recomendo.",1.0,5,3,3
83752,"a lannister entregou super rapido, mas o tablet qbex só funcionou 24 hs, vou ter que pedir devolução",1.0,5,3,3
34808,A embalagem chegou toda danificada. Tanto embrulho quanto a caixa do produto.,0.0,2,3,3
6125,Chegou antes do prazo.,1.0,5,3,3
64801,Não recebi minha encomenda e a mesma conta como entregue. Estou tentando contato com o vendedor e até o momento não tive retorno.,0.0,1,3,3
72795,Poderia entregar mais rapido,0.0,1,3,3
27373,Eu gostei e compraria novamente,1.0,4,3,3
42029,DEMORA!!!!!!! FALHA NO RASTREAMENTO!!!! Fiz o pedido a um mês e até agora nada,0.0,1,3,3
12681,Tudo dentro do combinado. Empresa de confiança. Compraria novamente com certeza!,1.0,5,3,3
46017,Teve um poblema de endereço porq vcs não colocou o complemento. Porq no cadastro tá tudo certo o erro foi aí. O correio não encontrou o endereço quase que volta a mercadoria mais consegui resgasta .,1.0,4,3,3
44791,O produto consta como entregue mas nao recebi,0.0,1,3,3
67557,"Muito boa a coleira,Showww ",1.0,4,3,3
1811,"entregue antes do prazo, sistema de acompanhamento do produto credibiliza a loja. ",1.0,4,3,3
20146,"Comprei, super indico o pedido chegou antes do prazo ",1.0,5,3,3
51177,"Recebi as lentes de contato com o grau errado pedi 
4,75 recebi -4,75 pedi 5,25 recebi -5,25",,3,-1,3
69107,produto com defeito,0.0,2,3,3
95479,Entrega muito rápida,1.0,5,3,3
53898,entrega no prazo e produto ok,1.0,5,3,3
55439,produto entregue conforme pedido e dentro do prazo.,1.0,5,3,3
71481,"Não houve competência na entrega ou seja, simplesmente o produto não foi entregue, acho q a empresa deveria arcar com as consequências, ou contratar uma transportadora para efetuar as entregas. ",0.0,1,3,3
32696,Compramos 2 tonners e veio apenas 1 na caixa tiramos fotos e fizemos video precisamos urgente do reembolso ou do produto,0.0,1,3,3
53948,"Super indico, veio tudo certinho! ",1.0,5,3,3
2839,Até o momento não recebi .,0.0,1,3,3
45339,ótimo o trabalho,1.0,4,3,3
51811,Na realidade comprei dois produtos nesta loja e foi entregue só 1 por enquanto e sem nota fiscal.,,3,-1,3
73484,"produto bom, só não pode colocar muita roupa",,3,-1,3
57347,"não recebi o produto no prazo, porem endento que o problema não foi da loja, pois quando eu comprei em seguida tivemos a greve dos caminhoneiros. 
",1.0,5,3,3
72661,"Gostei muito do produto e a entrega me surpreendeu, 10 dias antes do prazo. Aprovado.",1.0,5,3,3
71635,Ótimo,1.0,5,3,3
54394,Demorou um pouco mais chegou antes do praço,1.0,5,3,3
87196,"Já entrei em contato varias vezes e não me dão retorno. Fiz o pedido dia 24-01-18 e até hoje, dia 09-03-18, não recebi minha encomenda. Uma verdadeira falta de respeito. ",0.0,1,3,3
17055,"Chegou rápido, produto dentro do específicado.",1.0,4,3,3
89383,Gostei do produto. Veio certinho e bem embalado. Até vieram alguns a mais. Recomendo!,1.0,5,3,3
51708,"Site claro e objetivo, comprometimento com o cliente, prazo de entrega superou a data proposta.",1.0,5,3,3
88763,Veio tudo certinho como no anuncio relogio muito bonito,1.0,5,3,3
7541,"Gostei do atendimento e também da rapidez da entrega,tambem gostei das mercadorias.muito obrigada",1.0,5,3,3
78480,Não recebi o produto portanto nao posso avaliar ainda,0.0,1,3,3
37712,Atendimento além da minha expectativa.,1.0,5,3,3
91566,Nota 10,1.0,5,3,3
95216,Muito boa a entrega chegou no prazo e a mercadoria estava correta,1.0,4,3,3
41215,Produto de ótima qualidade e foi entregue antes do prazo.,1.0,5,3,3
87829,"Produto muito inferior ao que aparece na foto de compra.
",0.0,1,3,3
21217,"recebi o produto em 4 dias, otimo, minha gata adorou, não para de beber agua !",1.0,5,3,3
76682,"A composição desse produto comprado, não não é a fórmula original...
Quando fiz o pedido achei que era a fórmula original..
Depois que recebi vi que não era..por isso eu quero devolvê-lo e o estorno",0.0,1,3,3
43394,Muimto bom gostei,1.0,5,3,3
91876,"Prazo não foi cumprido e não tem nenhuma informação para ajudar.

Quero cancelar a compra.",0.0,2,3,3
84042,Produto de qualidade e entregue aves do prazo,1.0,5,3,3
26586,"O produto veio empedrado e não tem consistência, coloração ao misturar com água.",,3,-1,3
14394,"Parabéns, excelente serviço, entregue corretamente antes do prazo estipulado. Fiquei satisfeito",1.0,5,3,3
43639,Atende minha necessidade,1.0,5,3,3
14378,exelente som e realmente bem reforçado o cabo,1.0,5,3,3
24370,"Foi entrgue dentro do prazo, porem nao foi entregue o produto com as caracteristicas q comprei. ",0.0,2,3,3
96900,"o produto chegou!
veio depois da data mais chegou

recomendo a loja mais não a transportadora 
",,3,-1,3
57433,"Produt de excelente qualidade , fino acabamento 
",1.0,5,3,3
3012,"Parabéns 
Produto é entrega
Nota 10",1.0,5,3,3
80382,Chegou antes do prazo e é muito bonito. Adorei!,1.0,5,3,3
53622,"Na declaração de conteúdo PS130113658BR está escrito que contém 3metros, eu ñ medi, para confirmar a metragem, na cx veio dois rolos. 
Estou confiante que está certo. ",1.0,5,3,3
41368,Produto excelente e entregue no prazo certo.,1.0,5,3,3
32410,Muito boa recomendo,1.0,5,3,3
63614,"nao recebi o produto suporte de cone, recebi um totalmente errado todo quebrado . quero a devolucao do meu dinheiro",0.0,1,3,3
53950,Parabéns pelas metas,1.0,5,3,3
39600,"Ficou pequeno para meu sofá, mas acredito que fui eu quem não soube medir.😔 Não sei se foi entregueno prazo correto.",0.0,1,3,3
86838,produto entregue conforme o prometido,1.0,5,3,3
82814,"muito bom chegou antes do prazo, super recomento.",1.0,5,3,3
72703,"Tudo dentro do prazo, parabéns!!!!",1.0,5,3,3
22237,Bom produto!,1.0,4,3,3
54634,Não recebi o produto e a loja não apresenta qualquer solução para o problema.,0.0,1,3,3
15712,"O produto tem um preço legal, mas não entregaram. Portanto não tem como avaliar além disto",0.0,1,3,3
42890,Produto de qualidade. Loja parceira muito boa.,1.0,5,3,3
26700,Produto veio bem antes do prazo adorei,1.0,5,3,3
81011,Amei,1.0,5,3,3
79354,"Beleza ,não tenho o que reclamar da loja,tudo que comprei até agora deu certo.Recomendo para qualquer pessoa que queira comprar.",1.0,5,3,3
55186,recomendo esse fornecedor a qulquer momento,1.0,5,3,3
14851,entrega rápida. ótimo,1.0,5,3,3
37093,"Chegou relativamente rápido, antes do prazo previsto, produto lindo, condizente a foto, e veio em perfeito estado, muito bem embalado.
Parabéns pelo cuidado e carinho com o cliente.",1.0,5,3,3
17701,Tudo certinho!,1.0,5,3,3
58551,Super Recomendo meu pedido foi entregue muito antes do previsto ! Chegou certo e em perfeito estado.,1.0,5,3,3
30034,Porém na foto tem três buchinhos e só veio 1..a foto confundi e o produto muito pequeno.,0.0,2,3,3
54144,"excelente qualidade, a capa vem dentro de uma embalagem do mesmo tecido",1.0,4,3,3
82602,"Estou dando apenas 3 coroas devido ao problema que veio em uma boneca que foi informado a vocês e que gerou o protocolo n 2517041710776.
Ainda estou aguardando a resposta sobre a mesma.
TL 11-415414",,3,-1,3
88352,recebi o produto errado e pedi a devolução já faz Muitos dias porém ninguém me respondeu até hoje. Estou até agr com o produto errado.,0.0,1,3,3
96158,muito satisfeito,1.0,5,3,3
94054,"Perfume excelente. Uso desde os anos 90. Marcante e envolvente, fixação longa.
Para homens de atitude e requintados.As mulheres adoram.
",1.0,5,3,3
87706,"O produto não foi entregue, fiz uma reclamação e nem responderam.",0.0,1,3,3
38678,"Produto e vendedor excelentes, pode confiar. ",1.0,5,3,3
80612,Entrega muito rápida,1.0,5,3,3
8901,Lindo o kit de mochila e lancheira frozen. Produto de muita qualidade.,1.0,5,3,3
74313,A entrega foi rápida e eficiente!,1.0,5,3,3
92227,Otimo,1.0,4,3,3
11198,"A embalagem do perfume não estava lacrada, ou seja, a caixa não estava revestida com o plástico que deveria envolvê-la, além disso, o nível do perfume no frasco estava visivelmente abaixo do normal. ",0.0,2,3,3
